Features,Constraints,FM_size(B),BDD_size(B),Reading(s),Transformation(s),ProductsNumber_op(s),CoreFeatures_op(s),DeadFeatures_op(s),Reading(B),Transformation(B),ProductsNumber_op(B),CoreFeatures_op(B),DeadFeatures_op(B),#Configs,#Cores,Cores,#Deads,Deads
580,61,347065,395,0.5879957050000001,0.005755102000000001,0.002173691,0.002497411,0.002166396,2832532,3635782,6185206,2998968,3003619,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.620223296,0.006382901000000001,0.0019553630000000003,0.002560225,0.0022663,2832516,3635766,6185123,2998885,3003536,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.56558946,0.005535135,0.001986156,0.002627014,0.002298123,2832520,3635770,6185135,2998897,3003548,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.580250924,0.005686909,0.002031476,0.002661716,0.002338283,2832552,3635802,6185159,2998921,3003572,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.579954103,0.005477718,0.002005773,0.004525096,0.002403021,2832532,3635782,6185206,2998968,3003619,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.565028015,0.0053028450000000005,0.001944994,0.002667235,0.0022456200000000003,2832536,3635786,6185210,2998972,3003623,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.578341605,0.0051778990000000006,0.002004907,0.002696389,0.0022851250000000003,2832524,3635774,6185131,2998893,3003544,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.6047503940000001,0.006420474000000001,0.001970434,0.0025503960000000003,0.002175002,2832536,3635786,6185210,2998972,3003564,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.5599903740000001,0.005798955000000001,0.001957459,0.0025331990000000003,0.002291053,2832532,3635782,6185139,2998901,3003552,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.572654128,0.005851938,0.001961735,0.0026507270000000003,0.002296451,2832536,3635786,6185210,2998913,3003564,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
